date,temperature_2m_max,temperature_2m_min,temp_diff_2m,apparent_temperature_max,apparent_temperature_min,apparent_temp_diff,daylight_duration,sunshine_duration,precipitation_sum,precipitation_hours,rain_sum,snowfall_sum,shortwave_radiation_sum,wind_speed_10m,wind_direction_10m,wind_gusts_10m_max,total_grid_load,residual_load,pumped_storage_x,biomass_energy,hydropower,offshore_wind,onshore_wind,solar_pv,other_renewables,nuclear_energy,lignite,hard_coal,natural_gas,pumped_storage_y,other_conventional,weekend,total_energy_production,total_renewable_production,total_energy_consumption
2021-12-30,12.28,7.25,5.03,8.48,3.74,4.74,7.86,1.35,2.48,7.15,2.25,0.0,0.75,8.25,242.85,16.56,1295.04,477.14,40.52,110.03,38.4,139.84,663.79,14.28,3.89,164.63,136.01,81.69,90.21,27.99,34.97,0.0,1505.72,970.22,1812.7
2021-12-31,12.62,9.62,3.0,8.91,5.45,3.46,7.88,4.26,2.32,4.85,2.15,0.0,2.38,8.23,246.03,17.0,1210.03,354.77,47.79,106.44,37.15,142.69,668.13,44.43,3.76,149.25,90.15,53.21,75.67,25.12,34.4,0.0,1430.39,1002.6,1612.59
2022-01-01,11.48,8.32,3.16,9.01,5.37,3.65,7.89,4.0,0.15,1.31,0.11,0.0,2.22,5.96,235.74,12.93,1074.01,513.6,32.79,107.18,35.08,132.02,395.22,33.17,3.59,80.22,117.54,65.93,82.11,29.1,34.74,1.0,1115.91,706.26,1620.41
2022-01-02,11.62,7.66,3.97,7.47,3.3,4.17,7.91,3.34,5.11,6.0,4.56,0.0,1.56,9.52,227.64,17.45,1177.69,367.79,48.8,107.01,34.44,148.22,637.31,24.37,3.61,79.98,84.98,53.68,80.62,16.45,34.8,1.0,1305.48,954.96,1594.28
2022-01-03,10.11,7.85,2.26,5.28,2.52,2.75,7.93,4.33,3.93,9.77,2.52,0.0,1.94,10.08,248.76,17.99,1441.2,529.08,33.67,107.25,34.36,137.05,753.22,21.85,3.68,88.02,200.8,81.52,113.19,25.51,33.33,0.0,1599.77,1057.4,2003.95
2022-01-04,9.38,4.3,5.08,5.54,-0.27,5.81,7.96,1.81,8.92,14.08,8.37,0.0,0.89,7.92,248.77,15.52,1479.55,994.5,27.67,108.29,35.32,115.42,359.46,10.17,4.64,97.59,313.12,219.83,183.72,36.53,35.04,0.0,1519.15,633.31,2501.72
2022-01-05,5.52,1.73,3.78,0.28,-4.94,5.22,7.98,4.22,4.62,11.0,3.33,0.28,2.42,9.48,267.14,16.29,1559.73,675.52,48.06,106.05,34.74,137.74,720.44,26.02,4.25,98.16,292.97,159.71,123.76,15.57,33.09,0.0,1752.51,1029.24,2283.31
2022-01-06,4.03,0.35,3.68,-0.38,-4.55,4.17,8.01,5.9,0.84,5.46,0.16,0.24,3.32,6.83,279.19,12.63,1469.5,1036.68,29.39,109.44,34.56,91.9,290.94,49.97,4.87,97.22,292.55,245.76,191.63,35.76,35.53,0.0,1480.14,581.69,2535.56
2022-01-07,3.54,0.68,2.86,-1.56,-4.55,2.99,8.04,4.29,2.11,7.85,1.05,0.5,2.08,7.39,216.02,13.53,1540.51,869.7,38.71,111.39,34.19,138.94,514.46,17.42,4.75,98.04,325.94,229.82,154.53,29.54,35.28,0.0,1694.3,821.14,2448.93
2022-01-08,3.6,0.33,3.27,-1.34,-4.82,3.48,8.07,5.61,2.6,5.69,1.54,0.47,2.7,8.31,212.94,15.33,1386.22,779.01,27.81,110.19,32.6,126.32,458.57,22.33,4.86,97.91,298.69,218.41,131.92,17.75,34.9,1.0,1554.44,754.87,2193.04
2022-01-09,4.76,1.44,3.32,-0.43,-3.97,3.54,8.1,3.12,4.27,9.23,3.75,0.13,1.38,7.04,227.67,16.09,1312.89,733.59,44.04,109.95,34.13,106.71,452.71,19.88,4.59,70.53,274.39,186.14,134.92,17.1,34.12,1.0,1445.18,727.97,2090.52
2022-01-10,4.25,1.2,3.06,0.92,-2.57,3.48,8.13,4.78,0.08,0.77,0.05,0.0,2.78,0.5,276.73,6.93,1537.1,1429.73,23.37,110.75,36.66,23.28,57.82,26.28,4.88,65.67,350.5,278.85,293.24,38.84,33.5,0.0,1320.27,259.67,2990.2
2022-01-11,3.94,-0.12,4.07,0.19,-4.2,4.39,8.17,6.42,0.38,0.92,0.37,0.01,4.07,2.56,171.93,6.39,1579.36,1368.06,37.75,110.36,36.39,78.36,95.7,37.24,4.9,97.1,359.94,272.68,304.94,27.82,26.78,0.0,1452.22,362.95,2985.17
2022-01-12,4.03,0.38,3.65,0.41,-3.64,4.05,8.21,5.34,0.03,0.31,0.02,0.01,3.34,3.49,256.26,8.28,1590.14,1356.86,30.72,111.36,35.95,56.03,140.86,36.4,5.04,95.5,358.71,273.21,308.05,36.4,26.86,0.0,1484.36,385.63,2977.72
2022-01-13,5.41,1.15,4.26,0.78,-3.32,4.1,8.24,6.37,0.01,0.08,0.01,0.0,4.02,4.88,265.77,9.91,1638.48,1054.57,34.5,111.43,34.25,125.4,421.97,36.53,4.99,98.45,332.23,249.94,250.56,27.8,27.25,0.0,1720.8,734.57,2727.55
2022-01-14,6.16,1.66,4.5,1.85,-2.72,4.57,8.28,5.62,0.03,0.31,0.03,0.0,3.73,5.78,283.1,11.05,1603.89,1097.22,34.15,112.79,32.1,89.43,370.62,46.63,4.9,97.69,329.18,263.23,266.23,24.67,31.97,0.0,1669.43,656.47,2735.27
2022-01-15,4.84,0.94,3.9,1.66,-2.74,4.41,8.32,6.87,0.02,0.15,0.02,0.0,4.53,1.66,237.17,5.72,1354.72,1230.57,13.92,114.06,31.96,26.11,68.87,29.18,5.0,95.82,319.36,290.03,266.84,21.27,36.79,1.0,1305.29,275.17,2599.21
2022-01-16,5.13,0.68,4.45,-0.36,-3.92,3.56,8.36,3.84,0.18,1.54,0.13,0.01,2.51,7.95,254.51,14.02,1343.92,799.78,27.09,111.94,32.74,113.65,406.76,23.73,5.04,98.38,274.72,217.04,149.48,13.55,34.28,1.0,1481.32,693.87,2170.8
2022-01-17,6.4,2.71,3.69,0.5,-2.99,3.49,8.41,3.13,0.91,3.69,0.56,0.08,1.83,10.07,291.58,17.66,1622.11,840.38,42.07,111.51,30.86,112.47,648.48,20.78,4.8,96.95,273.41,225.5,183.4,22.44,33.74,0.0,1764.35,928.9,2504.57
2022-01-18,6.12,2.09,4.03,2.66,-1.89,4.55,8.45,5.42,0.12,0.38,0.1,0.0,3.44,4.33,289.34,10.01,1577.78,1317.36,22.19,113.44,32.93,66.48,164.16,29.78,5.04,94.41,345.1,319.94,295.12,36.85,35.88,0.0,1539.13,411.84,2917.33
2022-01-19,5.62,1.06,4.56,0.57,-3.95,4.52,8.49,6.04,0.28,2.08,0.18,0.01,3.83,9.18,242.32,15.63,1646.99,957.73,36.09,112.25,30.41,150.66,490.84,47.75,4.86,97.98,313.27,259.43,216.48,18.28,33.38,0.0,1775.6,836.77,2640.81
2022-01-20,4.04,0.13,3.91,-2.4,-6.62,4.22,8.54,6.16,2.78,11.62,0.78,0.75,3.45,9.2,303.37,16.66,1671.38,786.09,39.31,111.14,29.73,140.6,706.53,38.16,4.75,98.12,270.62,198.6,173.43,27.26,32.96,0.0,1831.91,1030.92,2496.78
2022-01-21,3.92,-0.38,4.3,-1.48,-6.22,4.75,8.58,6.05,0.92,6.08,0.44,0.12,4.01,7.43,302.28,13.41,1645.23,962.69,35.12,112.29,29.14,147.22,492.0,43.31,4.92,98.27,298.83,236.05,225.22,30.62,38.51,0.0,1756.37,828.88,2643.04
2022-01-22,4.65,2.44,2.22,0.77,-2.73,3.5,8.63,2.83,1.91,7.23,0.97,0.61,1.94,6.39,302.17,12.48,1379.61,983.38,35.13,112.55,28.69,71.29,304.68,20.27,4.86,96.71,312.45,199.89,246.64,22.84,35.28,1.0,1456.15,542.33,2398.12
2022-01-23,5.62,2.76,2.86,2.71,-0.68,3.39,8.68,4.03,0.16,1.15,0.14,0.01,2.66,3.25,285.59,7.44,1268.85,1088.31,31.41,111.51,27.46,36.02,120.42,24.09,4.89,95.3,332.32,261.74,248.56,15.54,35.5,1.0,1313.35,324.4,2388.57
2022-01-24,5.6,1.57,4.03,2.27,-1.95,4.22,8.73,5.56,0.13,1.23,0.13,0.0,3.98,2.1,239.33,5.82,1546.95,1376.38,22.78,113.53,34.24,54.92,79.63,36.01,4.91,97.45,333.0,293.64,306.64,36.71,36.63,0.0,1427.31,323.24,2946.11
2022-01-25,4.77,1.52,3.25,1.42,-2.15,3.57,8.78,4.38,0.07,0.69,0.07,0.0,3.51,3.27,274.51,5.71,1596.7,1432.88,29.43,114.12,41.73,42.46,95.3,26.06,5.01,98.62,332.42,299.19,333.11,37.58,37.67,0.0,1463.27,324.67,3059.02
2022-01-26,4.32,1.33,2.99,-0.0,-3.68,3.67,8.83,3.8,0.28,1.46,0.28,0.0,2.97,6.94,258.86,11.89,1641.43,1148.09,26.63,113.39,37.74,125.57,347.18,20.59,5.01,98.52,307.53,286.22,289.06,29.01,33.82,0.0,1693.65,649.48,2816.15
2022-01-27,6.15,1.65,4.5,-0.15,-4.73,4.58,8.88,3.68,2.17,7.38,1.42,0.26,2.78,10.09,262.61,17.85,1659.76,760.44,36.1,110.12,31.89,119.48,746.87,32.98,4.71,98.17,244.57,219.71,169.2,22.07,30.02,0.0,1829.79,1046.04,2456.3
2022-01-28,5.57,2.68,2.88,0.23,-3.63,3.86,8.93,7.12,0.6,3.38,0.14,0.13,5.07,9.73,293.06,16.75,1614.71,880.3,36.42,113.65,24.57,110.07,572.51,51.83,4.64,97.88,264.15,196.13,202.31,32.43,35.15,0.0,1705.32,877.27,2531.44
2022-01-29,8.35,3.07,5.28,1.18,-3.26,4.44,8.99,2.18,1.64,4.77,1.48,0.01,1.74,13.3,255.5,22.85,1416.97,425.29,37.58,111.09,22.72,109.77,863.08,18.82,3.83,95.74,150.83,104.71,146.04,16.32,30.91,1.0,1673.88,1129.32,1879.85
2022-01-30,6.94,2.54,4.4,0.1,-4.15,4.24,9.04,6.94,0.68,3.46,0.31,0.05,5.42,12.41,292.64,21.38,1289.42,408.18,49.69,111.02,22.37,111.03,716.37,53.83,3.97,88.17,166.97,106.92,135.06,19.34,31.41,1.0,1566.46,1018.6,1747.29
2022-01-31,4.29,1.53,2.76,-0.34,-3.89,3.56,9.1,2.93,5.78,11.08,3.96,0.84,1.81,7.73,279.6,15.23,1620.27,1086.54,23.27,113.08,25.39,89.6,422.25,21.87,4.65,98.08,296.89,192.13,217.66,38.13,34.06,0.0,1553.81,676.85,2730.09
2022-02-01,6.13,1.56,4.58,-0.48,-4.63,4.15,9.16,3.55,5.88,13.62,4.09,0.84,2.34,11.44,272.42,19.99,1665.43,776.66,37.0,111.0,25.06,111.28,759.38,18.13,4.23,97.34,253.35,163.63,179.26,19.03,33.36,0.0,1775.05,1029.07,2479.09
2022-02-02,6.68,2.93,3.75,1.07,-2.91,3.98,9.21,5.98,2.27,10.38,0.96,0.05,4.34,10.36,296.04,18.16,1611.49,764.46,47.46,111.76,25.97,92.01,705.07,49.95,3.99,96.93,248.27,171.47,190.18,22.38,35.5,0.0,1753.47,988.74,2423.41
2022-02-03,7.63,3.26,4.36,4.27,-0.53,4.8,9.27,2.83,1.64,4.62,1.58,0.0,1.91,5.52,224.66,11.23,1592.82,1101.95,17.98,112.85,26.51,108.66,353.54,28.68,4.69,96.5,302.78,238.63,254.65,26.75,39.2,0.0,1593.45,634.93,2712.74
2022-02-04,7.5,3.14,4.36,2.23,-2.54,4.77,9.33,2.92,2.53,4.92,2.14,0.12,2.02,9.72,237.96,17.57,1577.87,762.54,25.67,112.18,24.54,120.2,661.53,33.6,4.41,97.77,257.53,145.4,173.75,18.18,37.41,0.0,1686.5,956.46,2366.08
2022-02-05,6.16,2.55,3.6,-0.15,-3.4,3.25,9.39,7.44,1.72,4.62,1.19,0.02,5.77,9.95,254.37,17.97,1397.81,377.2,34.79,112.24,23.99,121.94,818.64,80.04,3.65,96.36,125.42,93.59,119.14,20.2,30.8,1.0,1646.0,1160.48,1809.79
2022-02-06,7.03,3.15,3.88,0.72,-3.67,4.39,9.45,2.88,12.27,16.69,11.11,0.05,1.95,13.02,246.17,24.65,1347.53,322.92,45.69,111.85,23.73,100.6,898.7,25.31,3.47,87.91,106.93,76.89,99.82,26.6,29.94,1.0,1591.76,1163.66,1716.14
2022-02-07,5.98,2.44,3.55,-0.56,-4.38,3.82,9.51,7.41,3.78,8.92,2.17,0.4,6.04,10.89,287.27,18.95,1589.66,639.13,39.0,111.83,26.93,108.26,782.93,59.34,4.29,96.86,189.79,142.55,151.91,28.03,36.21,0.0,1738.94,1093.59,2267.79
2022-02-08,8.25,2.53,5.72,3.49,-2.7,6.19,9.57,3.63,0.56,2.54,0.54,0.01,2.75,8.43,251.44,15.87,1624.51,741.03,36.81,112.14,25.3,122.26,725.46,35.75,4.44,97.72,253.6,191.06,160.24,17.69,33.52,0.0,1779.18,1025.35,2402.36
2022-02-09,9.52,5.04,4.48,5.24,0.83,4.41,9.63,4.77,0.21,1.31,0.2,0.0,4.35,7.14,246.25,12.91,1587.77,892.32,34.2,112.9,26.86,110.34,517.56,67.55,4.51,97.58,279.58,221.48,184.84,24.46,37.58,0.0,1685.21,839.71,2514.29
2022-02-10,8.31,3.86,4.45,4.12,-0.65,4.77,9.69,5.5,2.08,5.15,1.9,0.0,4.24,6.74,248.65,11.96,1568.34,1090.17,16.79,114.29,27.85,101.25,309.36,67.55,4.71,97.69,280.29,273.86,244.21,21.42,36.0,0.0,1578.48,625.01,2675.3
2022-02-11,5.7,1.15,4.55,1.35,-3.97,5.32,9.75,5.67,3.26,8.23,2.37,0.22,4.67,8.8,288.78,13.83,1582.74,1027.97,32.61,114.49,27.46,87.0,405.45,62.32,4.84,97.51,315.87,232.41,203.83,25.36,36.02,0.0,1612.56,701.55,2643.33
2022-02-12,5.24,0.17,5.07,-0.05,-4.45,4.4,9.81,8.58,0.02,0.08,0.0,0.01,7.68,5.33,190.3,11.02,1376.16,787.12,27.39,113.78,25.9,123.68,320.53,144.82,4.54,97.62,285.58,194.98,159.24,18.08,34.62,1.0,1523.38,733.25,2190.68
2022-02-13,8.05,0.79,7.26,2.57,-4.55,7.12,9.87,8.29,0.04,0.15,0.04,0.0,7.76,6.65,190.76,13.85,1298.46,423.29,45.92,111.28,24.49,123.91,604.73,146.54,3.88,96.68,166.11,112.27,122.97,16.56,32.79,1.0,1562.21,1014.81,1767.67
2022-02-14,9.9,3.83,6.08,4.9,-1.5,6.4,9.93,6.61,1.07,2.62,1.02,0.0,5.94,7.7,196.83,15.5,1569.45,667.42,38.32,112.35,24.32,130.35,679.08,92.59,4.23,96.99,212.48,183.08,160.29,26.93,37.7,0.0,1760.4,1042.93,2275.19
2022-02-15,7.65,4.18,3.47,2.98,-1.23,4.2,10.0,5.4,2.37,5.38,2.12,0.0,4.52,8.44,227.82,16.38,1599.28,878.54,30.79,113.59,28.14,114.71,547.45,58.58,4.67,97.77,266.4,238.38,179.95,29.72,37.45,0.0,1716.79,867.13,2508.6
2022-02-16,11.28,4.67,6.61,4.74,-1.24,5.98,10.06,1.7,8.22,13.46,7.95,0.0,1.49,13.21,226.67,24.43,1608.41,563.95,32.3,111.02,25.3,110.19,902.48,31.79,3.92,97.35,187.26,161.97,145.19,24.8,34.23,0.0,1835.5,1184.69,2204.66
2022-02-17,11.65,5.91,5.74,4.07,-1.77,5.85,10.12,6.55,7.65,14.08,5.43,0.05,6.03,15.67,268.96,27.45,1590.32,465.34,39.49,109.13,26.91,94.85,951.66,78.47,3.8,95.74,116.07,132.98,126.6,23.88,32.84,0.0,1792.93,1264.81,2095.14
2022-02-18,11.33,4.58,6.75,5.2,-3.08,8.28,10.19,3.52,5.28,7.92,4.86,0.03,2.82,14.73,235.89,25.95,1538.53,646.57,23.65,111.0,31.37,99.33,757.09,35.53,4.26,97.06,173.33,140.5,147.32,34.54,30.76,0.0,1662.09,1038.58,2208.75
2022-02-19,7.07,3.45,3.62,0.43,-5.08,5.51,10.25,8.55,2.26,7.92,1.2,0.18,8.8,14.29,254.99,25.02,1362.44,341.84,57.47,109.42,30.05,107.3,800.55,112.75,3.77,91.55,108.64,93.32,117.36,28.05,31.99,1.0,1634.74,1163.83,1761.75
2022-02-20,9.17,2.99,6.18,2.53,-3.73,6.26,10.31,3.21,7.46,11.31,7.19,0.11,2.72,12.5,234.59,23.16,1287.55,309.68,37.08,110.65,27.81,102.35,831.59,43.92,3.64,96.26,118.27,79.04,97.41,13.71,32.3,1.0,1556.94,1119.96,1634.3
2022-02-21,9.05,3.34,5.71,1.6,-4.16,5.75,10.38,6.07,7.52,13.69,5.78,0.4,5.56,14.07,260.19,26.13,1576.54,473.06,35.08,110.12,29.05,117.29,916.44,69.74,4.0,94.66,150.45,122.85,121.11,33.48,37.31,0.0,1806.51,1246.65,2084.68
2022-02-22,7.69,3.38,4.31,2.09,-2.48,4.58,10.45,6.46,2.96,9.0,2.52,0.04,5.91,9.7,270.63,17.3,1593.62,654.06,38.32,111.52,27.94,114.02,752.09,73.45,4.19,97.86,244.96,166.57,147.61,28.11,37.24,0.0,1805.56,1083.21,2286.0
2022-02-23,9.43,4.35,5.08,4.81,-0.94,5.75,10.51,8.91,0.75,2.23,0.69,0.0,10.16,9.65,258.43,16.99,1555.58,726.38,42.43,111.85,29.6,121.5,551.44,156.26,4.25,95.63,258.83,198.05,170.47,38.11,33.63,0.0,1769.62,974.9,2324.39
2022-02-24,9.65,2.62,7.03,4.31,-3.2,7.52,10.58,6.0,3.25,4.31,2.5,0.31,4.96,9.69,222.15,17.56,1597.39,704.26,34.67,112.09,27.37,107.63,693.48,92.01,4.2,97.79,281.75,182.47,149.29,20.6,35.06,0.0,1803.74,1036.78,2336.32
2022-02-25,6.31,2.02,4.28,0.52,-4.22,4.74,10.64,8.01,2.55,8.62,0.75,0.17,8.07,9.23,264.97,14.88,1581.93,640.46,47.35,112.01,26.08,125.08,720.16,96.23,4.13,96.46,276.44,173.57,132.39,21.98,37.04,0.0,1821.57,1083.69,2269.75
2022-02-26,6.41,1.32,5.09,2.62,-2.9,5.52,10.71,8.61,0.12,1.0,0.02,0.01,9.12,3.4,320.3,10.39,1303.74,993.48,22.42,113.72,25.06,24.26,172.23,113.78,4.58,96.31,333.07,254.17,155.38,30.91,35.92,1.0,1359.39,453.62,2319.63
2022-02-27,6.96,0.36,6.6,2.0,-3.84,5.84,10.77,9.59,0.0,0.0,0.0,0.0,11.78,5.19,116.29,9.47,1242.17,710.13,53.33,111.82,23.87,83.98,272.25,175.81,3.91,93.6,319.8,186.26,102.4,15.45,34.23,1.0,1423.39,671.65,2005.63
2022-02-28,7.08,-0.01,7.1,2.05,-4.62,6.67,10.84,9.66,0.0,0.0,0.0,0.0,11.93,4.34,131.54,10.98,1490.4,952.89,36.04,112.32,24.82,100.74,252.94,183.82,4.26,95.96,333.02,244.41,165.22,32.01,38.45,0.0,1587.98,678.9,2479.32
2022-03-01,6.78,-0.46,7.24,2.61,-5.23,7.84,10.9,8.91,0.23,0.54,0.23,0.0,9.96,4.33,147.79,9.52,1541.39,1147.19,29.82,113.02,28.42,29.26,184.63,180.3,4.64,96.69,333.44,257.96,233.83,28.61,37.98,0.0,1528.78,540.27,2718.4
2022-03-02,7.3,0.8,6.5,3.44,-3.16,6.61,10.97,9.64,0.02,0.15,0.01,0.0,10.49,1.9,76.43,4.48,1522.6,1312.56,25.82,113.4,30.64,21.61,48.41,140.02,4.79,97.03,344.71,272.0,260.11,27.45,39.02,0.0,1399.18,358.86,2860.98
2022-03-03,7.56,0.31,7.25,3.24,-3.63,6.87,11.04,9.87,0.0,0.0,0.0,0.0,12.64,3.43,60.67,6.63,1519.52,1190.21,21.61,113.47,33.79,42.06,102.81,184.44,4.78,97.28,314.96,284.24,231.26,28.1,39.51,0.0,1476.72,481.35,2731.34
2022-03-04,6.1,-0.37,6.47,1.33,-4.51,5.84,11.1,9.73,0.03,0.31,0.0,0.02,12.17,4.08,80.84,7.7,1512.87,1167.2,26.1,114.2,29.61,57.1,131.84,156.71,4.78,98.48,316.8,279.05,222.21,21.79,38.48,0.0,1471.07,494.25,2706.17
2022-03-05,5.62,-1.02,6.64,0.86,-5.09,5.95,11.17,10.02,0.0,0.0,0.0,0.0,12.88,4.16,89.85,7.01,1321.14,983.38,28.94,114.18,24.0,41.36,133.5,162.9,4.86,98.55,310.0,272.25,165.37,20.81,38.87,1.0,1386.66,480.8,2333.47
2022-03-06,4.98,-1.39,6.37,0.37,-5.59,5.96,11.23,10.05,0.0,0.0,0.0,0.0,11.79,4.36,33.27,7.01,1239.51,997.84,39.45,113.48,25.38,22.49,103.06,116.11,4.98,97.91,322.11,268.16,148.74,13.52,39.05,1.0,1274.99,385.5,2276.8
2022-03-07,5.79,-1.29,7.08,1.64,-5.29,6.93,11.3,10.15,0.02,0.15,0.01,0.01,13.22,2.82,38.21,6.35,1495.49,1164.69,25.37,114.68,26.43,5.38,137.52,187.9,4.88,97.65,314.3,272.25,231.52,34.51,38.09,0.0,1465.12,476.79,2685.55
2022-03-08,7.64,-0.5,8.14,2.74,-4.62,7.36,11.36,10.25,0.0,0.0,0.0,0.0,13.75,3.24,117.81,7.85,1513.16,1048.97,36.89,113.55,25.59,48.24,195.29,220.66,4.74,98.35,294.79,270.15,196.22,26.56,38.96,0.0,1533.11,608.06,2599.01
2022-03-09,9.78,0.64,9.14,5.9,-3.46,9.37,11.43,10.34,0.0,0.0,0.0,0.0,14.08,3.06,115.27,5.89,1495.36,1084.91,33.43,113.7,24.81,52.72,138.08,219.65,4.61,97.54,305.97,281.76,181.06,33.54,39.02,0.0,1492.47,553.58,2613.69
2022-03-10,10.73,1.59,9.14,5.78,-3.12,8.9,11.5,10.41,0.0,0.0,0.0,0.0,14.15,5.77,122.0,13.29,1503.5,843.92,29.84,112.5,22.84,70.24,370.41,218.94,4.25,95.0,291.98,252.19,148.19,28.09,36.51,0.0,1651.13,799.18,2377.26
2022-03-11,9.05,0.67,8.38,2.5,-5.52,8.02,11.56,10.48,0.0,0.0,0.0,0.0,14.69,7.76,124.88,15.05,1517.97,543.63,58.73,109.5,22.86,97.75,655.31,221.27,3.63,93.13,244.38,157.84,107.31,26.27,36.66,0.0,1775.92,1110.33,2120.33
2022-03-12,10.67,1.74,8.93,6.05,-4.12,10.18,11.63,10.38,0.0,0.0,0.0,0.0,13.29,6.21,136.75,13.82,1299.69,575.22,38.23,111.92,22.43,100.83,417.71,205.92,3.9,96.04,244.67,142.03,101.38,31.91,35.86,1.0,1514.6,862.72,1913.14
2022-03-13,11.89,1.89,10.0,6.87,-2.8,9.67,11.7,10.56,0.0,0.0,0.0,0.0,14.39,5.62,129.21,11.63,1207.0,536.61,50.69,111.02,22.09,92.73,360.99,216.67,3.7,95.67,258.72,118.13,94.9,11.9,35.5,1.0,1422.02,807.2,1794.29
2022-03-14,10.7,3.46,7.23,7.25,-0.73,7.98,11.77,7.23,2.0,4.38,1.87,0.0,8.52,4.96,206.59,11.24,1470.85,1058.89,19.26,112.8,22.53,43.28,236.71,131.97,4.46,95.77,323.36,244.3,222.24,25.03,39.13,0.0,1501.58,551.75,2549.01
2022-03-15,10.49,4.82,5.67,8.05,1.88,6.16,11.83,7.48,2.25,4.31,2.13,0.0,6.78,2.63,196.64,8.62,1488.48,1331.4,15.52,113.61,27.18,11.56,76.76,68.76,4.38,97.57,327.67,270.85,275.34,37.28,37.24,0.0,1348.2,302.25,2835.4
2022-03-16,11.5,4.25,7.24,8.05,0.7,7.34,11.9,10.38,0.14,0.38,0.14,0.0,13.04,4.09,103.52,11.91,1489.54,1041.73,26.61,113.03,28.94,59.37,241.69,146.75,4.57,97.61,324.05,255.03,204.7,17.59,36.6,0.0,1529.93,594.34,2557.87
2022-03-17,10.6,4.18,6.42,6.8,0.31,6.5,11.97,8.0,1.31,2.54,1.29,0.0,8.71,2.06,176.48,12.98,1518.07,1014.08,35.69,113.17,29.59,95.92,348.32,59.75,4.38,96.27,306.34,222.36,208.68,28.47,36.61,0.0,1549.86,651.13,2567.84
2022-03-18,11.55,3.54,8.02,7.41,-0.01,7.42,12.04,10.59,0.04,0.23,0.04,0.0,15.03,4.29,15.01,10.35,1459.35,1012.19,23.61,113.92,25.78,28.39,236.36,182.42,4.29,96.3,286.51,234.56,191.44,22.36,39.45,0.0,1461.77,591.15,2495.15
2022-03-19,9.69,2.85,6.84,4.34,-1.69,6.03,12.1,10.93,0.05,0.46,0.0,0.0,15.79,7.6,66.65,13.92,1295.54,536.11,44.49,112.46,25.51,62.37,489.69,207.36,3.68,94.04,234.87,118.27,103.94,27.29,32.51,1.0,1512.0,901.08,1876.14
2022-03-20,11.7,2.45,9.25,6.53,-3.03,9.55,12.17,10.37,0.34,0.54,0.34,0.0,15.62,7.58,112.68,14.39,1223.57,360.72,55.9,111.38,23.31,94.03,562.05,206.76,3.69,92.42,174.42,96.51,103.72,13.05,32.9,1.0,1514.23,1001.22,1640.18
2022-03-21,12.8,3.09,9.72,8.99,-1.05,10.04,12.24,10.95,0.12,0.62,0.06,0.0,16.6,4.37,132.12,9.69,1442.81,943.75,31.49,113.26,27.3,40.75,236.46,221.85,4.42,95.28,295.98,231.65,184.07,34.22,35.68,0.0,1520.93,644.05,2418.05
2022-03-22,14.48,3.94,10.54,11.47,0.2,11.27,12.3,11.12,0.0,0.0,0.0,0.0,17.21,2.89,123.35,5.21,1442.53,1108.45,32.88,113.39,28.03,7.2,89.05,237.83,4.21,96.6,309.72,262.43,225.37,25.1,35.99,0.0,1434.93,479.71,2583.86
2022-03-23,14.74,5.1,9.65,12.14,1.89,10.24,12.37,11.18,0.0,0.0,0.0,0.0,17.34,2.04,40.49,3.73,1432.65,1138.26,28.43,113.68,28.99,2.75,53.4,238.24,3.92,96.23,314.02,286.2,231.48,21.84,36.3,0.0,1427.07,440.99,2599.34
2022-03-24,14.83,5.46,9.36,12.41,2.69,9.72,12.43,11.24,0.05,0.31,0.0,0.0,17.54,1.84,356.4,3.18,1425.1,1144.43,22.4,112.1,28.81,3.41,41.39,235.87,4.16,96.34,302.32,289.6,236.3,26.98,36.23,0.0,1413.52,425.74,2591.92
2022-03-25,14.86,5.61,9.24,11.85,2.68,9.18,12.5,11.29,0.02,0.15,0.0,0.0,17.62,2.51,346.96,7.04,1407.21,1058.83,29.34,112.31,29.76,17.88,96.34,234.16,4.0,95.9,291.34,276.16,185.18,21.78,37.13,0.0,1401.95,494.45,2495.38
2022-03-26,14.47,5.36,9.11,11.25,2.05,9.2,12.56,10.9,0.0,0.0,0.0,0.0,15.66,3.89,329.9,9.13,1231.08,746.2,41.85,111.62,27.62,46.7,220.62,217.56,3.83,95.12,305.49,171.74,127.83,20.63,33.23,1.0,1381.99,627.95,2019.13
2022-03-27,14.64,5.38,9.26,12.26,2.55,9.71,12.63,11.35,0.0,0.0,0.0,0.0,17.62,1.43,329.55,6.21,1087.34,772.54,39.18,106.35,25.48,22.56,66.24,226.01,3.8,89.52,311.96,154.57,129.73,15.36,31.4,1.0,1182.97,450.43,1899.06
2022-03-28,14.66,5.91,8.75,11.65,3.02,8.64,12.7,11.01,0.22,0.77,0.04,0.0,16.11,4.79,280.26,8.0,1414.17,1020.19,38.58,111.13,26.99,40.91,136.06,217.0,3.98,95.75,323.38,240.75,193.62,21.01,34.63,0.0,1445.22,536.08,2472.94
2022-03-29,12.0,5.44,6.56,8.41,2.22,6.2,12.76,11.19,0.1,0.62,0.02,0.0,13.55,3.96,302.91,7.62,1444.0,1120.05,23.5,111.03,28.33,25.29,142.5,156.16,3.97,93.99,327.79,249.92,231.94,28.85,39.86,0.0,1439.62,467.28,2587.56
